neurons;loss 1;accuracy 1;recall 1;precision 1;loss 2;accuracy 2;recall 2;precision 2;loss 4;accuracy 4;recall 4;precision 4;loss 6;accuracy 6;recall 6;precision 6;loss 7;accuracy 7;recall 7;precision 7;loss 8;accuracy 8;recall 8;precision 8;loss 9;accuracy 9;recall 9;precision 9
446;0.004049019888043404;0.9750536680221558;0.9748885035514832;0.9802325367927551;0.04620355740189552;0.7142857313156128;0.6857143044471741;0.7868852615356445;0.051172856241464615;0.692307710647583;0.42307692766189575;0.6875;0.047936320304870605;0.6666666865348816;0.5833333134651184;0.7368420958518982;0.05005323514342308;0.5384615659713745;0.5384615659713745;0.7777777910232544;0.021840456873178482;0.8275862336158752;0.8275862336158752;0.8888888955116272;0.00860790815204382;0.9411764740943909;0.9369747638702393;0.9632829427719116
