neurons;loss 1;accuracy 1;recall 1;precision 1;loss 2;accuracy 2;recall 2;precision 2;loss 4;accuracy 4;recall 4;precision 4;loss 6;accuracy 6;recall 6;precision 6;loss 7;accuracy 7;recall 7;precision 7;loss 8;accuracy 8;recall 8;precision 8;loss 9;accuracy 9;recall 9;precision 9
61;0.018086260184645653;0.872129499912262;0.872129499912262;0.9770497679710388;0.0701320469379425;0.5;0.34285715222358704;0.7272727489471436;0.05973145738244057;0.4615384638309479;0.4615384638309479;0.8571428656578064;0.0665011927485466;0.4583333432674408;0.1666666716337204;0.6666666865348816;0.05426310747861862;0.5769230723381042;0.3076923191547394;0.8888888955116272;0.045992396771907806;0.6321839094161987;0.5632184147834778;0.7101449370384216;0.010580059140920639;0.9117646813392639;0.9096638560295105;0.9818593859672546
